"unik","id","forest","block","treatment","id_seedling","type","neg","arb","ves","coil","hyp.amf","endo","pres"
"6001","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6002","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",NA,0,1,0,0,2,"1"
"6003","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6004","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6005","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6006","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6007","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",NA,0,0,0,0,1,"1"
"6008","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6009","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",NA,0,0,0,0,1,"1"
"6010","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",NA,0,0,0,0,1,"1"
"6011","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6012","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6013","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6014","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6015","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6016","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6017","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6018","M-FM10-NIR-AS-285","Mixed","10","Untreated","285","P",1,0,0,0,0,0,"0"
"6019","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6020","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6021","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6022","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6023","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,0,0,0,1,"1"
"6024","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6025","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6026","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6027","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6028","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6029","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,3,0,0,0,"1"
"6030","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,1,0,0,0,"1"
"6031","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6032","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6033","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6034","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6035","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,2,0,0,0,"1"
"6036","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,1,0,0,0,"1"
"6037","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,1,0,0,0,"1"
"6038","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,2,0,0,0,"1"
"6039","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6040","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,1,0,0,0,"1"
"6041","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,1,0,0,1,"1"
"6042","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,1,0,0,0,"1"
"6043","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6044","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,2,0,0,0,"1"
"6045","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,1,0,0,0,"1"
"6046","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6047","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6048","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,1,0,0,0,"1"
"6049","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6050","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,1,0,0,0,"1"
"6051","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,2,0,0,0,"1"
"6052","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6053","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6054","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6055","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6056","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",NA,0,1,0,0,0,"1"
"6057","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6058","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6059","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6060","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6061","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6062","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6063","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6064","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6065","M-FB9-IR-SI-AS-261","Boreal","9","Sterile","261","P",1,0,0,0,0,0,"0"
"6066","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6067","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6068","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6069","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6070","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6071","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6072","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6073","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6074","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6075","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6076","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6077","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6078","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6079","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6080","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6081","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6082","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6083","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6084","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6085","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6086","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",NA,0,0,0,0,2,"1"
"6087","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",NA,0,0,0,0,3,"1"
"6088","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6089","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6090","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6091","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6092","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",NA,0,0,0,0,2,"1"
"6093","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",NA,0,0,0,0,1,"1"
"6094","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6095","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6096","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6097","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6098","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6099","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6100","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",NA,0,0,0,0,1,"1"
"6101","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",NA,0,1,0,0,0,"1"
"6102","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6103","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6104","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",NA,0,1,0,0,0,"1"
"6105","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6106","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6107","M-FT3-IR-IFB-AS-63","Temperate","3","Boreal inoculant","63","P",1,0,0,0,0,0,"0"
"6108","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,1,0,"1"
"6109","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6110","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,0,1,"1"
"6111","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,0,1,"1"
"6112","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6113","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6114","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6115","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,1,0,"1"
"6116","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,2,0,"1"
"6117","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,1,0,2,0,"1"
"6119","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,1,0,"1"
"6120","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6121","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6122","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6123","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,2,0,"1"
"6124","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,3,0,"1"
"6125","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,2,0,"1"
"6126","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,2,0,"1"
"6127","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,1,0,"1"
"6128","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,0,1,"1"
"6129","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,1,0,"1"
"6130","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,2,0,"1"
"6131","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,2,0,"1"
"6132","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,1,0,"1"
"6133","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6134","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,0,1,"1"
"6135","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6136","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6137","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6138","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6139","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6140","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,1,1,"1"
"6141","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6142","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6143","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,1,0,"1"
"6144","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6145","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",1,0,0,0,0,0,"0"
"6146","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,1,0,"1"
"6147","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,2,0,"1"
"6148","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","P",NA,0,0,0,1,0,"1"
"6149","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,1,0,"1"
"6150","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",1,0,0,0,0,0,"0"
"6151","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6152","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,1,1,"1"
"6153","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,1,0,"1"
"6154","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6155","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,1,0,1,0,"1"
"6156","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6157","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,2,0,"1"
"6158","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6159","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6160","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6161","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6162","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6163","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",1,0,0,0,0,0,"0"
"6164","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6165","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,1,0,"1"
"6166","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6167","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",1,0,0,0,0,0,"0"
"6168","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,1,1,"1"
"6169","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",1,0,0,0,0,0,"0"
"6170","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6171","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,2,"1"
"6172","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,2,0,"1"
"6173","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,2,0,"1"
"6174","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,3,"1"
"6175","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",1,0,0,0,0,0,"0"
"6176","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,1,0,"1"
"6177","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,3,0,"1"
"6178","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,2,1,"1"
"6179","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",1,0,0,0,0,0,"0"
"6180","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,2,0,"1"
"6181","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,2,2,"1"
"6182","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6183","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,1,0,"1"
"6184","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,3,0,"1"
"6185","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,2,"1"
"6186","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",1,0,0,0,0,0,"0"
"6187","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",1,0,0,0,0,0,"0"
"6188","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",1,0,0,0,0,0,"0"
"6189","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",1,0,0,0,0,0,"0"
"6190","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6191","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",1,0,0,0,0,0,"0"
"6192","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,1,0,"1"
"6193","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",NA,0,0,0,0,1,"1"
"6194","M-FT1-IR-IFT-4","Temperate","1","Temperate inoculant","4","M",1,0,0,0,0,0,"0"
"6195","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,1,0,1,0,"1"
"6196","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,0,0,2,0,"1"
"6197","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,0,0,2,0,"1"
"6198","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,0,0,1,0,"1"
"6199","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",1,0,0,0,0,0,"0"
"6200","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,0,0,2,2,"1"
"6201","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",1,0,0,0,0,0,"0"
"6202","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,0,2,1,0,"1"
"6203","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,1,3,2,0,"1"
"6204","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",1,0,0,0,0,0,"0"
"6205","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",1,0,0,0,0,0,"0"
"6206","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,0,0,1,1,"1"
"6207","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,2,0,0,0,"1"
"6208","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",1,0,0,0,0,0,"0"
"6209","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",1,0,0,0,0,0,"0"
"6210","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",1,0,0,0,0,0,"0"
"6211","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",1,0,0,0,0,0,"0"
"6212","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,0,0,0,1,"1"
"6213","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",1,0,0,0,0,0,"0"
"6214","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",1,0,0,0,0,0,"0"
"6215","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,2,0,0,3,"1"
"6216","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,1,0,0,2,"1"
"6217","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,2,0,1,0,"1"
"6218","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,2,0,2,2,"1"
"6219","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,2,0,0,0,"1"
"6220","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",1,0,0,0,0,0,"0"
"6221","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,0,0,0,1,"1"
"6222","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,0,0,1,0,"1"
"6223","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,1,0,0,0,"1"
"6224","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",1,0,0,0,0,0,"0"
"6225","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,2,0,0,0,"1"
"6226","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,1,0,0,0,"1"
"6227","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,1,0,0,0,"1"
"6228","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","P",NA,0,1,0,1,0,"1"
"6229","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,2,0,"1"
"6230","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,1,0,"1"
"6231","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",1,0,0,0,0,0,"0"
"6232","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",1,0,0,0,0,0,"0"
"6233","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",1,0,0,0,0,0,"0"
"6234","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",1,0,0,0,0,0,"0"
"6235","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,2,0,0,2,"1"
"6236","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,2,0,"1"
"6237","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,0,2,"1"
"6238","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",1,0,0,0,0,0,"0"
"6239","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",1,0,0,0,0,0,"0"
"6240","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,3,0,1,0,"1"
"6241","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,2,0,1,0,"1"
"6242","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,0,2,"1"
"6243","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,2,0,1,0,"1"
"6244","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,1,0,1,0,"1"
"6245","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,1,1,"1"
"6246","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",1,0,0,0,0,0,"0"
"6247","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",1,0,0,0,0,0,"0"
"6248","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,1,1,"1"
"6249","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,1,0,3,0,"1"
"6250","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,1,0,1,0,"1"
"6251","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",1,0,0,0,0,0,"0"
"6252","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,0,2,"1"
"6253","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,0,1,"1"
"6254","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,2,2,"1"
"6255","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,0,3,"1"
"6256","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,0,1,"1"
"6257","M-FT9-NIR-AS-245","Temperate","9","Untreated","245","M",NA,0,0,0,1,2,"1"
